Surface,Court,ranking_diff,AvgW,AvgL,win
Hard,Outdoor,-213,1.4,2.82,0
Hard,Outdoor,-216,2.33,1.57,1
Hard,Outdoor,68,2.65,1.45,0
Hard,Outdoor,-287,1.6,2.27,1
Hard,Outdoor,84,2.56,1.48,0
Hard,Outdoor,56,2.79,1.42,0
Hard,Outdoor,80,2.34,1.56,1
Hard,Outdoor,-38,1.42,2.76,1
Hard,Outdoor,-88,1.13,5.62,1
Hard,Outdoor,98,3.99,1.23,1
Hard,Outdoor,-48,1.4,2.84,0
Hard,Outdoor,50,4.02,1.23,0
Hard,Outdoor,-59,1.13,5.69,1
Hard,Outdoor,-152,1.44,2.73,1
Hard,Outdoor,47,3.06,1.35,0
Hard,Outdoor,-111,1.18,4.6,1
Hard,Outdoor,26,2.39,1.55,0
Clay,Outdoor,-47,1.49,2.53,1
Clay,Outdoor,-146,1.3,3.43,0
Clay,Outdoor,-32,2.55,1.48,0
Clay,Outdoor,-7,2.64,1.46,1
Clay,Outdoor,27,1.73,2.04,1
Clay,Outdoor,-26,1.74,2.02,0
Clay,Outdoor,-18,1.63,2.19,0
Clay,Outdoor,-18,1.48,2.55,0
Clay,Outdoor,85,1.85,1.87,1
Clay,Outdoor,-75,1.57,2.32,1
Clay,Outdoor,215,1.66,2.15,0
Clay,Outdoor,-39,1.42,2.75,0
Clay,Outdoor,-77,1.56,2.34,1
Clay,Outdoor,65,2.58,1.47,0
Clay,Outdoor,104,4.27,1.2,1
Clay,Outdoor,3,3.83,1.24,0
Clay,Outdoor,28,2.07,1.71,1
Clay,Outdoor,-27,1.31,3.32,1
Clay,Outdoor,69,2.67,1.45,1
Clay,Outdoor,-156,1.45,2.69,1
Clay,Outdoor,-63,1.47,2.57,1
Clay,Outdoor,-118,1.47,2.61,0
Clay,Outdoor,-155,1.21,4.18,1
Clay,Outdoor,18,1.64,2.18,1
Clay,Outdoor,57,2.77,1.41,0
Clay,Outdoor,-19,2.36,1.56,0
Clay,Outdoor,-97,1.31,3.36,1
Clay,Outdoor,22,2.14,1.66,0
Clay,Outdoor,-57,1.27,3.6,1
Clay,Outdoor,76,3.59,1.27,0
Clay,Outdoor,-139,1.58,2.32,0
Clay,Outdoor,-6,1.68,2.13,1
Clay,Outdoor,-58,1.75,2.01,1
Clay,Outdoor,26,2.55,1.48,0
Clay,Outdoor,37,2.76,1.42,0
Clay,Outdoor,138,3.33,1.31,0
Clay,Outdoor,146,3.18,1.34,0
Clay,Outdoor,50,3.36,1.31,0
Clay,Outdoor,22,2.03,1.75,0
Clay,Outdoor,-29,1.54,2.38,1
Clay,Outdoor,-15,1.5,2.51,1
Clay,Outdoor,-11,1.5,2.51,0
Clay,Outdoor,6,2.91,1.39,0
Clay,Outdoor,10,1.65,2.17,1
Clay,Outdoor,-1,2.01,1.76,0
Clay,Outdoor,8,2.34,1.57,0
Clay,Outdoor,4,2.98,1.37,1
Clay,Outdoor,-118,1.48,2.56,1
Clay,Outdoor,-158,1.17,4.86,1
Clay,Outdoor,36,4.15,1.21,0
Clay,Outdoor,153,3.73,1.26,0
Clay,Outdoor,28,1.76,1.99,0
Clay,Outdoor,-24,2.08,1.7,0
Clay,Outdoor,10,2.06,1.71,0
Clay,Outdoor,19,2.06,1.7,0
Clay,Outdoor,-148,1.34,3.12,1
Clay,Outdoor,-45,1.58,2.31,0
Clay,Outdoor,341,8.35,1.06,0
Clay,Outdoor,42,4.42,1.19,1
Clay,Outdoor,-66,1.21,4.15,1
Clay,Outdoor,-22,1.95,1.8,0
Clay,Outdoor,-9,1.22,4.22,0
Clay,Outdoor,-33,1.19,7.1,1
Clay,Outdoor,231,7.17,1.08,0
Clay,Outdoor,-43,1.42,2.77,1
Clay,Outdoor,73,4.37,1.19,0
Clay,Outdoor,-43,1.25,3.65,1
Clay,Outdoor,56,4.09,1.22,0
Clay,Outdoor,-28,1.37,2.98,0
Clay,Outdoor,91,4.44,1.2,0
Clay,Outdoor,-14,1.41,2.8,1
Clay,Outdoor,-31,1.63,2.22,0
Clay,Outdoor,10,2.79,1.41,1
Clay,Outdoor,-25,1.4,2.85,0
Hard,Outdoor,3,2.01,1.75,1
Hard,Outdoor,294,1.8,1.96,0
Hard,Outdoor,64,2.41,1.54,1
Hard,Outdoor,43,2.22,1.62,1
Hard,Outdoor,-271,1.45,2.64,0
Hard,Outdoor,-237,2.57,1.48,1
Hard,Outdoor,24,2.32,1.57,0
Hard,Outdoor,494,5.71,1.13,0
Hard,Outdoor,158,3.15,1.33,0
Hard,Outdoor,-4,3.34,1.3,0
Hard,Outdoor,151,2.2,1.63,0
Hard,Outdoor,-522,1.58,2.3,1
Hard,Outdoor,-398,1.2,4.29,1
Hard,Outdoor,16,2.23,1.62,0
Hard,Outdoor,-51,1.54,2.42,0
Hard,Outdoor,-71,1.17,4.83,1
Hard,Outdoor,-7,1.69,2.11,0
Hard,Outdoor,-5,2.03,1.73,1
Hard,Outdoor,58,2.12,1.69,0
Hard,Outdoor,62,4.77,1.17,0
Hard,Outdoor,18,1.84,1.91,1
Hard,Outdoor,-30,1.48,2.57,0
Hard,Outdoor,-51,1.11,6.21,1
Hard,Outdoor,65,5.86,1.12,1
Hard,Outdoor,-85,1.15,5.06,1
Hard,Outdoor,20,1.42,2.79,1
Hard,Outdoor,-75,1.48,2.59,0
Clay,Outdoor,-95,2.43,1.53,1
Clay,Outdoor,-42,1.58,2.32,0
Clay,Outdoor,140,2.8,1.4,0
Clay,Outdoor,8,1.61,2.23,1
Clay,Outdoor,45,2.97,1.37,0
Clay,Outdoor,24,5.7,1.12,0
Clay,Outdoor,978,4,1.23,0
Clay,Outdoor,-31,1.74,2.03,0
Clay,Outdoor,-20,4.47,1.19,0
Clay,Outdoor,-47,1.49,2.55,1
Clay,Outdoor,-46,1.4,2.82,1
Clay,Outdoor,221,4.54,1.19,0
Clay,Outdoor,178,3.61,1.27,0
Clay,Outdoor,41,1.84,1.9,1
Clay,Outdoor,-47,1.56,2.35,0
Clay,Outdoor,46,2.69,1.44,0
Clay,Outdoor,21,3.17,1.33,0
Clay,Outdoor,36,2.73,1.43,0
Clay,Outdoor,57,3.27,1.31,0
Clay,Outdoor,33,2.06,1.72,1
Clay,Outdoor,16,2.19,1.64,0
Clay,Outdoor,13,2.79,1.45,0
Clay,Outdoor,56,2.74,1.43,0
Clay,Outdoor,10,3.26,1.32,0
Clay,Outdoor,-7,1.44,2.7,1
Clay,Outdoor,47,1.6,2.32,0
Clay,Outdoor,-5,2.17,1.66,1
Clay,Outdoor,10,1.96,1.78,0
Clay,Outdoor,-13,1.5,2.5,0
Clay,Outdoor,-9,1.66,2.16,1
Clay,Outdoor,-23,1.53,2.4,1
Clay,Outdoor,838,7.26,1.08,0
Clay,Outdoor,-182,1.14,5.33,1
Clay,Outdoor,965,15.15,1.02,0
Clay,Outdoor,33,3.22,1.32,0
Clay,Outdoor,32,2.02,1.74,0
Clay,Outdoor,-40,1.38,2.93,1
Clay,Outdoor,126,2.96,1.37,1
Clay,Outdoor,-119,1.33,3.2,1
Clay,Outdoor,57,2.99,1.37,0
Clay,Outdoor,-29,1.44,2.69,1
Clay,Outdoor,-28,2.05,1.72,0
Clay,Outdoor,25,2.25,1.6,1
Clay,Outdoor,-7,1.68,2.11,0
Clay,Outdoor,-13,2,1.75,0
Clay,Outdoor,-163,1.17,4.78,1
Clay,Outdoor,28,2.19,1.65,0
Clay,Outdoor,-5,1.71,2.08,0
Clay,Outdoor,-12,2.05,1.71,1
Clay,Outdoor,64,3.71,1.26,1
Clay,Outdoor,10,2.11,1.67,0
Clay,Outdoor,-57,1.33,3.2,1
Clay,Outdoor,-27,1.88,1.86,0
Clay,Outdoor,3,2.7,1.45,1
Hard,Outdoor,232,3.09,1.35,0
Hard,Outdoor,10,1.58,2.29,0
Hard,Outdoor,25,2.13,1.67,0
Hard,Outdoor,38,2.45,1.53,1
Hard,Outdoor,-128,1.7,2.11,0
Hard,Outdoor,-259,1.19,4.53,1
Hard,Outdoor,-12,1.14,5.27,1
Hard,Outdoor,-96,2.28,1.6,1
Hard,Outdoor,-17,1.98,1.77,1
Hard,Outdoor,-33,1.16,4.84,1
Hard,Outdoor,-4,1.94,1.8,1
Hard,Outdoor,-56,1.44,2.69,1
Hard,Outdoor,-10,1.74,2.02,0
Hard,Outdoor,-170,1.49,2.54,1
Hard,Outdoor,-95,1.24,3.84,1
Hard,Outdoor,-63,1.68,2.11,0
Hard,Outdoor,187,3.5,1.28,0
Hard,Outdoor,7,2.01,1.75,0
Hard,Outdoor,59,4.08,1.22,0
Hard,Outdoor,110,2.74,1.42,0
Hard,Outdoor,-107,1.34,3.12,1
Hard,Outdoor,110,3.26,1.32,1
Hard,Outdoor,-67,1.54,2.42,0
Hard,Outdoor,133,4.39,1.2,0
Hard,Outdoor,67,2.49,1.52,0
Hard,Outdoor,-39,1.65,2.17,1
Hard,Outdoor,58,2.73,1.44,0
Hard,Outdoor,-59,1.27,3.61,1
Hard,Outdoor,540,3.16,1.33,0
Hard,Outdoor,26,1.77,1.98,1
Hard,Outdoor,-60,1.34,3.13,1
Hard,Outdoor,3,1.55,2.37,1
Hard,Outdoor,-19,1.64,2.2,0
Hard,Outdoor,55,2.4,1.54,0
Hard,Outdoor,10,2.19,1.65,0
Hard,Outdoor,-11,1.63,2.22,1
Hard,Outdoor,-32,1.4,2.87,1
Hard,Outdoor,-22,1.59,2.32,1
Hard,Outdoor,-38,1.37,3.08,1
Hard,Outdoor,-35,1.53,2.44,0
Hard,Outdoor,102,2.9,1.39,1
Hard,Outdoor,-20,1.74,2.04,0
Hard,Outdoor,-18,1.49,2.56,1
Hard,Outdoor,74,2.78,1.42,0
Hard,Outdoor,-28,1.76,2.02,1
Hard,Outdoor,-47,1.43,2.75,0
Hard,Outdoor,-269,1.05,9.06,1
Hard,Outdoor,34,2,1.77,0
Hard,Outdoor,11,4.73,1.17,0
Hard,Outdoor,86,1.77,1.98,1
Hard,Outdoor,49,2.64,1.46,0
Hard,Outdoor,3,1.53,2.42,1
Hard,Outdoor,-63,1.32,3.27,1
Hard,Outdoor,-20,1.86,1.87,1
Hard,Outdoor,83,3.66,1.27,0
Hard,Outdoor,23,3.64,1.27,0
Hard,Outdoor,-31,1.12,5.93,1
Hard,Outdoor,2,1.52,2.47,1
Hard,Outdoor,18,6.82,1.09,0
Hard,Outdoor,10,2.81,1.41,0
Hard,Outdoor,-69,1.29,3.47,0
Hard,Outdoor,1,2.43,1.53,1
Hard,Outdoor,53,1.59,2.28,1
Hard,Outdoor,-85,1.27,3.6,1
Hard,Outdoor,105,2.58,1.48,1
Hard,Outdoor,17,2.78,1.41,1
Hard,Outdoor,206,7.05,1.09,0
Hard,Outdoor,75,3.62,1.27,0
Hard,Outdoor,12,2.7,1.44,0
Hard,Outdoor,2,1.76,2.01,0
Hard,Outdoor,31,7.1,1.09,1
Hard,Outdoor,12,2.59,1.47,0
Hard,Outdoor,-124,1.01,16.55,1
Hard,Outdoor,45,2.15,1.66,1
Hard,Outdoor,-52,1.34,3.17,1
Hard,Outdoor,83,3.92,1.24,0
Hard,Outdoor,-33,1.71,2.06,1
Hard,Outdoor,50,3.95,1.24,0
Hard,Outdoor,-29,1.05,9.47,1
Hard,Outdoor,-23,1.24,3.92,1
Hard,Outdoor,-10,1.32,3.26,0
Hard,Outdoor,-4,1.71,2.09,0
Hard,Outdoor,39,12.24,1.03,1
Hard,Outdoor,13,1.71,2.13,0
Hard,Outdoor,-24,2.56,1.49,0
Hard,Outdoor,-17,1.49,2.58,1
Hard,Outdoor,-116,1.35,3.13,1
Hard,Outdoor,18,2.41,1.54,0
Hard,Outdoor,28,6.11,1.11,0
Hard,Outdoor,-17,1.47,2.64,1
Hard,Outdoor,8,2.12,1.7,0
Hard,Outdoor,-47,1.58,2.34,1
Hard,Outdoor,13,3.17,1.34,1
Hard,Outdoor,-3,2.71,1.44,1
Hard,Outdoor,-9,1.6,2.29,1
Hard,Outdoor,15,2.24,1.63,1
Hard,Outdoor,6,1.29,3.5,1
Hard,Outdoor,-6,1.09,7.15,1
Hard,Outdoor,16,2.24,1.62,0
Hard,Outdoor,15,4.6,1.19,0
Hard,Outdoor,7,7.61,1.08,0
Hard,Outdoor,34,5.56,1.13,0
Hard,Outdoor,-44,2.09,1.71,0
Hard,Outdoor,22,5.15,1.15,1
Hard,Outdoor,-13,1.38,2.93,1
Hard,Outdoor,53,2.23,1.62,0
Hard,Outdoor,-81,1.69,2.11,1
Hard,Outdoor,255,2.59,1.47,0
Hard,Outdoor,-14,1.74,2.03,0
Hard,Outdoor,9,3.61,1.29,0
Hard,Outdoor,464,2.54,1.5,0
Hard,Outdoor,-55,2.42,1.53,0
Hard,Outdoor,-32,1.36,3.03,0
Hard,Outdoor,-11,1.52,2.47,1
Hard,Outdoor,93,4.1,1.22,0
Hard,Outdoor,-87,1.12,5.78,0
Hard,Outdoor,-80,1.88,1.85,0
Hard,Outdoor,-34,1.28,3.52,1
Hard,Outdoor,-16,1.63,2.21,1
Hard,Outdoor,12,1.47,2.62,0
Hard,Outdoor,-15,1.48,2.56,0
Hard,Outdoor,-2,1.67,2.14,0
Hard,Outdoor,-6,1.53,2.45,1
Hard,Outdoor,-75,2.73,1.43,0
Hard,Outdoor,-19,1.43,2.72,1
Hard,Outdoor,30,4.39,1.2,0
Hard,Outdoor,46,1.38,2.92,1
Hard,Outdoor,-16,1.4,2.85,1
Hard,Outdoor,28,3.37,1.3,0
Hard,Outdoor,93,2.34,1.56,0
Hard,Outdoor,-24,1.4,2.84,1
Hard,Outdoor,-22,1.58,2.31,0
Hard,Outdoor,-110,1.06,8.53,1
Hard,Outdoor,-72,1.28,3.51,1
Hard,Outdoor,62,3.66,1.27,0
Hard,Outdoor,11,2.52,1.5,0
Hard,Outdoor,50,3.55,1.28,0
Hard,Outdoor,-22,1.45,2.66,1
Hard,Outdoor,40,5.69,1.13,1
Hard,Outdoor,77,11.86,1.03,0
Hard,Outdoor,-8,1.56,2.37,1
Hard,Outdoor,-46,1.2,4.31,1
Hard,Outdoor,19,5.73,1.13,0
Hard,Outdoor,2,2.45,1.53,0
Hard,Outdoor,6,2.75,1.43,0
Hard,Outdoor,-6,1.61,2.28,0
Hard,Outdoor,-28,1.05,10.26,1
Hard,Outdoor,81,6.89,1.09,0
Hard,Outdoor,-39,1.76,2,1
Hard,Outdoor,-8,1.21,4.24,1
Hard,Outdoor,-5,1.62,2.25,0
Hard,Outdoor,-6,1.23,4.04,0
Hard,Outdoor,-7,1.06,8.54,1
Hard,Outdoor,3,1.95,1.82,0
Hard,Outdoor,8,4.75,1.18,0
Hard,Outdoor,3,3.39,1.31,1
Hard,Outdoor,-7,1.67,2.13,1
Hard,Outdoor,-25,1.56,2.37,1
Hard,Outdoor,-17,1.53,2.45,0
Hard,Outdoor,2,1.29,3.42,1
Hard,Outdoor,-1,2.49,1.5,0
Hard,Outdoor,-21,1.51,2.5,1
Hard,Outdoor,-1,2.07,1.72,0
Hard,Outdoor,2,2.69,1.44,0
Hard,Outdoor,-1,1.31,3.33,1
Hard,Outdoor,-8,8.09,1.07,0
Hard,Outdoor,36,1.48,2.57,1
Hard,Outdoor,19,1.95,1.8,0
Hard,Outdoor,42,1.4,2.9,1
Hard,Outdoor,-107,3.1,1.35,1
Hard,Outdoor,-8,1.22,4.13,1
Hard,Outdoor,5,3.07,1.35,0
Hard,Outdoor,11,2.3,1.59,0
Hard,Outdoor,-62,1.44,2.7,0
Hard,Outdoor,-56,1.38,2.92,1
Hard,Outdoor,56,2.02,1.75,0
Hard,Outdoor,-55,2.78,1.42,0
Hard,Outdoor,58,2.67,1.45,1
Hard,Outdoor,21,1.44,2.69,0
Hard,Outdoor,-33,1.73,2.04,1
Hard,Outdoor,2,1.25,3.78,1
Hard,Outdoor,66,4.65,1.18,0
Hard,Outdoor,256,7,1.08,1
Hard,Outdoor,56,2.33,1.57,0
Hard,Outdoor,-53,1.29,3.45,1
Hard,Outdoor,-18,1.73,2.05,1
Hard,Outdoor,-86,1.15,5.05,1
Hard,Outdoor,-25,1.69,2.12,1
Hard,Outdoor,-34,2.39,1.55,0
Hard,Outdoor,2,3.01,1.36,1
Hard,Outdoor,30,2.63,1.46,0
Hard,Outdoor,-281,1.13,5.76,1
Hard,Outdoor,22,3.76,1.25,0
Hard,Outdoor,-42,1.39,2.89,1
Hard,Outdoor,12,1.71,2.09,0
Hard,Outdoor,35,4.27,1.2,0
Hard,Outdoor,-32,1.34,3.13,1
Hard,Outdoor,15,4.1,1.22,0
Hard,Outdoor,-72,1.62,2.26,0
Hard,Outdoor,-20,1.68,2.14,0
Hard,Outdoor,7,2.59,1.48,1
Hard,Outdoor,71,2.5,1.5,1
Hard,Outdoor,-85,1.22,4.11,1
Hard,Outdoor,-83,1.11,6.19,1
Hard,Outdoor,-74,1.33,3.2,1
Hard,Outdoor,-135,1.05,9.79,1
Hard,Outdoor,-38,1.36,3.06,1
Hard,Outdoor,62,4.54,1.19,1
Hard,Outdoor,4,5.22,1.15,0
Hard,Outdoor,18,1.69,2.1,0
Hard,Outdoor,-221,1.02,15.52,1
Hard,Outdoor,-19,1.67,2.13,0
Hard,Outdoor,84,11.26,1.03,0
Hard,Outdoor,42,4.38,1.2,0
Hard,Outdoor,-42,1.36,3.02,1
Hard,Outdoor,15,3.22,1.33,0
Hard,Outdoor,146,3.55,1.28,0
Hard,Outdoor,202,2.8,1.41,0
Hard,Outdoor,-89,1.14,5.51,1
Hard,Outdoor,-228,3.05,1.36,0
Hard,Outdoor,22,1.99,1.77,1
Hard,Outdoor,-22,1.48,2.58,1
Hard,Outdoor,103,6.23,1.11,1
Hard,Outdoor,58,2.45,1.52,1
Hard,Outdoor,60,1.17,4.8,1
Hard,Outdoor,50,4.89,1.16,0
Hard,Outdoor,51,16.56,1.01,0
Hard,Outdoor,24,2.23,1.62,0
Hard,Outdoor,-73,1.12,5.99,1
Hard,Outdoor,31,1.62,2.23,0
Hard,Outdoor,71,10.16,1.05,0
Hard,Outdoor,134,1.54,2.42,1
Hard,Outdoor,-38,1.76,2.01,0
Hard,Outdoor,-78,1.38,2.94,1
Hard,Outdoor,6,1.74,2.03,1
Hard,Outdoor,71,6.42,1.1,0
Hard,Outdoor,95,10.76,1.04,0
Hard,Outdoor,-78,1.67,2.14,1
Hard,Outdoor,42,2.37,1.56,0
Hard,Outdoor,-59,1.57,2.34,0
Hard,Outdoor,-465,1.26,3.72,0
Hard,Outdoor,-196,1.01,27.05,1
Hard,Outdoor,-31,1.36,3.04,1
Hard,Outdoor,30,4.05,1.22,0
Hard,Outdoor,124,2.36,1.56,0
Hard,Outdoor,-178,1.53,2.45,1
Hard,Outdoor,49,2.56,1.48,0
Hard,Outdoor,-42,1.16,5.07,1
Hard,Outdoor,4,1.43,2.71,1
Hard,Outdoor,97,5.89,1.12,0
Hard,Outdoor,96,16.15,1.02,0
Hard,Outdoor,71,2.78,1.41,1
Hard,Outdoor,504,2.25,1.57,0
Hard,Outdoor,52,2.31,1.58,0
Hard,Outdoor,101,7.86,1.07,0
Hard,Outdoor,-78,2.12,1.68,0
Hard,Outdoor,38,7.88,1.07,0
Hard,Outdoor,-26,2.33,1.57,0
Hard,Outdoor,-34,4.47,1.19,1
Hard,Outdoor,-481,1.07,7.82,1
Hard,Outdoor,67,22.99,1.01,0
Hard,Outdoor,-60,1.01,18.41,1
Hard,Outdoor,101,10.49,1.04,0
Hard,Outdoor,-273,2.33,1.57,0
Hard,Outdoor,458,2.83,1.41,1
Hard,Outdoor,37,3.18,1.33,0
Hard,Outdoor,75,7.91,1.07,0
Hard,Outdoor,29,8.9,1.06,0
Hard,Outdoor,-47,1.23,3.95,1
Hard,Outdoor,-11,1.24,3.83,0
Hard,Outdoor,-4,2.97,1.37,0
Hard,Outdoor,356,2.02,1.74,1
Hard,Outdoor,98,4.81,1.17,1
Hard,Outdoor,90,19.33,1.01,0
Hard,Outdoor,29,2.71,1.43,0
Hard,Outdoor,196,13.58,1.02,0
Hard,Outdoor,32,2.46,1.52,0
Hard,Outdoor,-13,1.19,4.53,1
Hard,Outdoor,85,5.58,1.13,0
Hard,Outdoor,82,5.01,1.16,0
Hard,Outdoor,81,3.86,1.24,1
Hard,Outdoor,173,19.94,1.01,0
Hard,Outdoor,73,31.15,1.01,0
Hard,Outdoor,86,23.99,1.01,0
Hard,Outdoor,-14,1.33,3.24,1
Hard,Outdoor,15,3.54,1.28,1
Hard,Outdoor,-70,1.26,3.73,0
Hard,Outdoor,78,1.65,2.2,0
Hard,Outdoor,341,6.37,1.11,0
Hard,Outdoor,25,4.93,1.16,0
Hard,Outdoor,-45,1.31,3.35,0
Hard,Outdoor,-117,1.26,3.69,1
Hard,Outdoor,-37,1.07,8.21,1
Hard,Outdoor,-45,1.98,1.78,0
Hard,Outdoor,97,13.55,1.02,0
Hard,Outdoor,-58,1.3,3.4,1
Hard,Outdoor,70,5.25,1.15,0
Hard,Outdoor,-515,1.11,6.29,1
Hard,Outdoor,-534,1.04,10.15,1
Hard,Outdoor,11,2.7,1.45,1
Hard,Outdoor,73,1.82,1.92,1
Hard,Outdoor,-25,1.14,5.32,1
Hard,Outdoor,-71,2.23,1.63,1
Hard,Outdoor,26,4.26,1.21,0
Hard,Outdoor,439,2.77,1.43,0
Hard,Outdoor,8,2.74,1.44,0
Hard,Outdoor,38,14.67,1.02,0
Hard,Outdoor,74,7.9,1.07,0
Hard,Outdoor,6,1.51,2.5,1
Hard,Outdoor,22,5.72,1.13,0
Hard,Outdoor,6,1.3,3.44,0
Hard,Outdoor,60,3.04,1.36,0
Hard,Outdoor,-60,1.9,1.85,0
Hard,Outdoor,22,5.57,1.13,0
Hard,Outdoor,-22,1.09,7.21,1
Hard,Outdoor,85,2.75,1.43,0
Hard,Outdoor,22,15.07,1.02,0
Hard,Outdoor,3,1.81,1.95,1
Hard,Outdoor,33,14.43,1.03,0
Hard,Outdoor,16,2.41,1.56,1
Hard,Outdoor,-80,1.05,9.91,1
Hard,Outdoor,66,9.89,1.05,0
Hard,Outdoor,10,1.99,1.79,1
Hard,Outdoor,19,13.38,1.03,0
Hard,Outdoor,8,3.15,1.35,0
Hard,Outdoor,18,5.69,1.13,0
Hard,Outdoor,-19,1.21,4.32,1
Hard,Outdoor,-2,1.56,2.42,1
Hard,Outdoor,-2,1.4,2.93,1
Hard,Outdoor,-1,1.57,2.4,1
Clay,Outdoor,40,2.24,1.61,1
Clay,Outdoor,6,1.76,2,0
Clay,Outdoor,113,2.43,1.53,0
Clay,Outdoor,130,4.22,1.2,1
Clay,Outdoor,-10,1.28,3.53,1
Clay,Outdoor,4,1.8,1.95,1
Clay,Outdoor,-214,1.22,4.08,1
Clay,Outdoor,-22,1.68,2.13,0
Clay,Outdoor,-25,1.45,2.67,0
Clay,Outdoor,42,2.43,1.53,0
Clay,Outdoor,-57,1.66,2.15,0
Clay,Outdoor,22,1.8,1.94,1
Clay,Outdoor,-48,1.6,2.27,1
Clay,Outdoor,123,3.6,1.27,0
Clay,Outdoor,15,1.62,2.23,1
Clay,Outdoor,-47,1.81,1.93,1
Clay,Outdoor,55,3.11,1.34,1
Clay,Outdoor,-47,2.21,1.63,1
Clay,Outdoor,-83,1.42,2.75,0
Clay,Outdoor,189,3.69,1.26,0
Clay,Outdoor,-63,1.48,2.57,1
Clay,Outdoor,2,1.7,2.09,1
Clay,Outdoor,-140,1.25,3.8,1
Clay,Outdoor,28,2.55,1.49,0
Clay,Outdoor,62,3.18,1.33,0
Clay,Outdoor,-20,1.47,2.62,0
Clay,Outdoor,-19,1.62,2.25,1
Hard,Indoor,-31,1.22,4,1
Hard,Indoor,17,1.72,2.05,0
Hard,Indoor,9,2.13,1.67,1
Hard,Indoor,84,2.99,1.36,1
Hard,Indoor,219,3.18,1.33,1
Hard,Indoor,-29,1.67,2.13,1
Hard,Indoor,-266,1.24,3.85,0
Hard,Indoor,-4,1.09,6.7,1
Hard,Indoor,41,2.19,1.64,0
Hard,Indoor,182,6.39,1.1,0
Hard,Indoor,-78,1.61,2.26,1
Hard,Indoor,-138,1.41,2.8,0
Hard,Indoor,-63,1.42,2.76,1
Hard,Indoor,-40,2.07,1.71,1
Hard,Indoor,-335,1.13,5.6,1
Hard,Indoor,11,2.11,1.69,0
Hard,Indoor,103,3.46,1.28,1
Hard,Indoor,-80,1.58,2.29,1
Hard,Indoor,-265,1.03,11.85,1
Hard,Indoor,-65,1.2,4.27,1
Hard,Indoor,-119,1.4,2.84,1
Hard,Indoor,34,3.45,1.29,1
Hard,Indoor,-82,1.1,6.66,1
Hard,Indoor,-27,1.39,2.88,1
Hard,Indoor,-20,1.95,1.81,1
Hard,Indoor,-10,1.4,2.87,1
Hard,Indoor,19,3.44,1.3,0
Hard,Indoor,481,12.8,1.03,0
Hard,Indoor,43,2.11,1.69,0
Hard,Indoor,39,2.42,1.54,1
Hard,Indoor,-178,1.25,3.79,0
Hard,Indoor,110,2.16,1.66,0
Hard,Indoor,162,1.98,1.79,0
Hard,Indoor,1798,8.68,1.06,0
Hard,Indoor,91,3.55,1.28,1
Hard,Indoor,-34,1.28,3.52,1
Hard,Indoor,-45,1.66,2.16,1
Hard,Indoor,-53,2.09,1.71,0
Hard,Indoor,-59,2.72,1.43,0
Hard,Indoor,119,3.14,1.34,0
Hard,Indoor,-56,1.24,3.89,1
Hard,Indoor,8,2.88,1.39,1
Hard,Indoor,20,1.6,2.29,1
Hard,Indoor,23,2.67,1.45,1
Hard,Indoor,43,4.02,1.22,0
Hard,Indoor,-84,1.04,10.63,1
Hard,Indoor,-62,1.46,2.64,1
Hard,Indoor,-71,1.37,3.01,1
Hard,Indoor,-41,1.2,4.41,1
Hard,Indoor,72,7.44,1.08,0
Hard,Indoor,86,4.6,1.18,0
Hard,Indoor,-46,1.23,4.06,0
Hard,Indoor,-8,1.15,5.09,1
Hard,Indoor,-51,1.09,7.26,1
Hard,Indoor,-141,1.69,2.11,0
Hard,Indoor,-20,2.9,1.38,0
Hard,Indoor,63,3.88,1.24,0
Hard,Indoor,-24,1.35,3.1,0
Hard,Indoor,104,5.03,1.16,0
Hard,Indoor,220,2.98,1.36,0
Hard,Indoor,21,2.27,1.61,0
Hard,Indoor,64,2.62,1.46,1
Hard,Indoor,46,2.96,1.38,0
Hard,Indoor,-73,1.27,3.58,1
Hard,Indoor,-37,1.34,3.14,0
Hard,Indoor,93,3.18,1.33,0
Hard,Indoor,-108,1.25,3.74,1
Hard,Indoor,235,3.33,1.31,0
Hard,Indoor,-29,1.29,3.48,1
Hard,Indoor,-46,1.7,2.1,1
Hard,Indoor,-21,1.36,3.05,1
Hard,Indoor,-12,2.04,1.73,1
Hard,Indoor,69,4.42,1.19,0
Hard,Indoor,-79,1.23,4,1
Hard,Indoor,26,2.98,1.37,0
Hard,Indoor,-39,1.86,1.89,0
Hard,Indoor,-19,1.65,2.18,1
Hard,Indoor,-43,1.56,2.37,0
Hard,Indoor,45,1.93,1.83,1
Hard,Indoor,37,3.29,1.32,0
Hard,Indoor,-43,1.65,2.2,1
Hard,Outdoor,400,12.82,1.02,0
Hard,Outdoor,-86,1.41,2.8,1
Hard,Outdoor,-56,1.18,4.62,1
Hard,Outdoor,10,3.82,1.24,0
Hard,Outdoor,76,3.3,1.31,1
Hard,Outdoor,-16,1.45,2.68,0
Hard,Outdoor,-41,2.11,1.69,0
Hard,Outdoor,-48,1.44,2.74,1
Hard,Outdoor,-26,1.98,1.78,0
Hard,Outdoor,6,1.43,2.71,1
Hard,Outdoor,63,5.71,1.12,0
Hard,Outdoor,78,2.06,1.72,0
Hard,Outdoor,-11,1.35,3.08,1
Hard,Outdoor,-102,1.14,5.42,1
Hard,Outdoor,20,3.52,1.28,1
